iteration,trials,nmivalue
21,1,0.8255157319161562
21,1,0.822502631582113
21,1,0.7773149373367111
21,1,0.7825924136879517
21,1,0.7759306632340784
21,1,0.7720402648863464
21,1,0.8092701238784916
21,1,0.8305804221625653
21,1,0.8059878161582789
21,1,0.738126410099056
21,1,0.7833822965771814
21,1,0.8368395386854208
21,1,0.7599010002093262
21,1,0.7496308241911847
21,1,0.8270674336896788
21,1,0.8492042099022177
21,1,0.7347659065778851
21,1,0.7894922567170177
21,1,0.791885294091895
21,1,0.8366290180762639
21,1,0.8255157319161562
21,1,0.7986445745304267
21,1,0.7771237948787925
21,1,0.7839040886460342
21,1,0.7934449881694844
21,1,0.7670408966663759
21,1,0.8294353434173527
21,1,0.824728275897546
21,1,0.8546471452691236
21,1,0.7286511620623422
21,1,0.7271923138499213
21,1,0.7975676347842859
21,1,0.7993525832059256
21,1,0.8349465891194865
21,1,0.8678744268581544
21,1,0.7970019024399022
21,1,0.826368089091287
21,1,0.8033202795640474
21,1,0.8873326708550774
21,1,0.8094799414290063
21,1,0.822502631582113
21,1,0.7986445745304267
21,1,0.7691240482702446
21,1,0.8188925706775122
21,1,0.8552798687638096
21,1,0.7868047791874784
21,1,0.8057924304373246
21,1,0.817814130656547
21,1,0.7795380333634344
21,1,0.7696122510725206
21,1,0.7696933198652142
21,1,0.7506248170243571
21,1,0.8208695962998314
21,1,0.7505747136522828
21,1,0.7856272468923561
21,1,0.8137829390433474
21,1,0.7896994729220955
21,1,0.7374001532259901
21,1,0.7804171736413731
21,1,0.7730611005953074
21,1,0.7773149373367111
21,1,0.7771237948787925
21,1,0.7691240482702446
21,1,0.8484028687531384
21,1,0.811992241444947
21,1,0.8065599898254537
21,1,0.832187810050736
21,1,0.8082287494465913
21,1,0.7496441543542731
21,1,0.7919413576602259
21,1,0.7800633935159458
21,1,0.7862463649018115
21,1,0.7136291442355708
21,1,0.7004079463046998
21,1,0.8242098640651179
21,1,0.8285787448076416
21,1,0.748117181688399
21,1,0.6927215929193963
21,1,0.7599692611328785
21,1,0.8083548120717506
21,1,0.7825924136879517
21,1,0.7839040886460342
21,1,0.8188925706775122
21,1,0.8484028687531384
21,1,0.9079395641681043
21,1,0.875635791758573
21,1,0.8203675887764212
21,1,0.8770118421109635
21,1,0.7193292900674065
21,1,0.8290314105183292
21,1,0.8177956312812618
21,1,0.7934880820564866
21,1,0.7441795125622069
21,1,0.7416552167007026
21,1,0.8029373270692503
21,1,0.8262281755493346
21,1,0.8162843402261951
21,1,0.7045978984699135
21,1,0.7750798835759033
21,1,0.8582193705011689
21,1,0.7759306632340784
21,1,0.7934449881694844
21,1,0.8552798687638096
21,1,0.811992241444947
21,1,0.9079395641681043
21,1,0.8400577666341209
21,1,0.8482587203180697
21,1,0.8469281434429924
21,1,0.7399437810005861
21,1,0.8235858795170968
21,1,0.7890969620660285
21,1,0.7874569026408809
21,1,0.7652110759613814
21,1,0.7681694895553298
21,1,0.815702600114614
21,1,0.809193512740945
21,1,0.8055995077448045
21,1,0.7117421162299944
21,1,0.7849780738725678
21,1,0.8084996782901486
21,1,0.7720402648863464
21,1,0.7670408966663759
21,1,0.7868047791874784
21,1,0.8065599898254537
21,1,0.875635791758573
21,1,0.8400577666341209
21,1,0.7980184729093761
21,1,0.8082730340654783
21,1,0.7246542003783633
21,1,0.7896935125562012
21,1,0.7628352512180908
21,1,0.7543863380050653
21,1,0.70158285258431
21,1,0.6983586443684696
21,1,0.7833840106881229
21,1,0.8026676439870951
21,1,0.7538616765504298
21,1,0.68681862046416
21,1,0.7343865315768888
21,1,0.7899637128944259
21,1,0.8092701238784916
21,1,0.8294353434173527
21,1,0.8057924304373246
21,1,0.832187810050736
21,1,0.8203675887764212
21,1,0.8482587203180697
21,1,0.7980184729093761
21,1,0.8229349837106953
21,1,0.7841396887822212
21,1,0.7636531153449178
21,1,0.752952281720364
21,1,0.8056702175940678
21,1,0.7445996193144334
21,1,0.7385006092463738
21,1,0.849715513151089
21,1,0.8300796021953115
21,1,0.7808784295224084
21,1,0.7004110469215111
21,1,0.7929267547214816
21,1,0.7863058502395277
21,1,0.8305804221625653
21,1,0.824728275897546
21,1,0.817814130656547
21,1,0.8082287494465913
21,1,0.8770118421109635
21,1,0.8469281434429924
21,1,0.8082730340654783
21,1,0.8229349837106953
21,1,0.7639362940864656
21,1,0.8131963413106569
21,1,0.8281383430463485
21,1,0.7958610137621087
21,1,0.7712363254246611
21,1,0.7896139738983093
21,1,0.7988178633592894
21,1,0.8660197050427959
21,1,0.8267108290651813
21,1,0.7673070331548201
21,1,0.8209815473763178
21,1,0.8293560751798261
21,1,0.8059878161582789
21,1,0.8546471452691236
21,1,0.7795380333634344
21,1,0.7496441543542731
21,1,0.7193292900674065
21,1,0.7399437810005861
21,1,0.7246542003783633
21,1,0.7841396887822212
21,1,0.7639362940864656
21,1,0.701216779923689
21,1,0.7025992778592937
21,1,0.7385984473759653
21,1,0.7599463751991629
21,1,0.7476160910423721
21,1,0.8186806195073237
21,1,0.7925406408261971
21,1,0.7639311964782808
21,1,0.7699929433426044
21,1,0.8013781377710075
21,1,0.7675094507566106
21,1,0.738126410099056
21,1,0.7286511620623422
21,1,0.7696122510725206
21,1,0.7919413576602259
21,1,0.8290314105183292
21,1,0.8235858795170968
21,1,0.7896935125562012
21,1,0.7636531153449178
21,1,0.8131963413106569
21,1,0.701216779923689
21,1,0.8386250411848146
21,1,0.7437802990023671
21,1,0.7624867561810822
21,1,0.7652506504641576
21,1,0.7775119250833515
21,1,0.7726200477421307
21,1,0.7899123864730678
21,1,0.7184440564392958
21,1,0.7602600352801577
21,1,0.7998151036611705
21,1,0.7833822965771814
21,1,0.7271923138499213
21,1,0.7696933198652142
21,1,0.7800633935159458
21,1,0.8177956312812618
21,1,0.7890969620660285
21,1,0.7628352512180908
21,1,0.752952281720364
21,1,0.8281383430463485
21,1,0.7025992778592937
21,1,0.8386250411848146
21,1,0.7470854861830518
21,1,0.7792222654552112
21,1,0.7541713963976664
21,1,0.7723817884396526
21,1,0.8094278800650504
21,1,0.775184913002157
21,1,0.6987010444188133
21,1,0.7605364989592334
21,1,0.8026316276614262
21,1,0.8368395386854208
21,1,0.7975676347842859
21,1,0.7506248170243571
21,1,0.7862463649018115
21,1,0.7934880820564866
21,1,0.7874569026408809
21,1,0.7543863380050653
21,1,0.8056702175940678
21,1,0.7958610137621087
21,1,0.7385984473759653
21,1,0.7437802990023671
21,1,0.7470854861830518
21,1,0.725136164941012
21,1,0.759087588695939
21,1,0.8371600224853804
21,1,0.7807527609837946
21,1,0.7416699538309202
21,1,0.7348566917352933
21,1,0.7977930271276057
21,1,0.8502761788118066
21,1,0.7599010002093262
21,1,0.7993525832059256
21,1,0.8208695962998314
21,1,0.7136291442355708
21,1,0.7441795125622069
21,1,0.7652110759613814
21,1,0.70158285258431
21,1,0.7445996193144334
21,1,0.7712363254246611
21,1,0.7599463751991629
21,1,0.7624867561810822
21,1,0.7792222654552112
21,1,0.725136164941012
21,1,0.8179692527617618
21,1,0.7733070899796841
21,1,0.7656624350112491
21,1,0.8094901969893767
21,1,0.7539768126813946
21,1,0.8516310413874738
21,1,0.7249536099943678
21,1,0.7496308241911847
21,1,0.8349465891194865
21,1,0.7505747136522828
21,1,0.7004079463046998
21,1,0.7416552167007026
21,1,0.7681694895553298
21,1,0.6983586443684696
21,1,0.7385006092463738
21,1,0.7896139738983093
21,1,0.7476160910423721
21,1,0.7652506504641576
21,1,0.7541713963976664
21,1,0.759087588695939
21,1,0.8179692527617618
21,1,0.8039506503889271
21,1,0.7155885616261554
21,1,0.8261231184837537
21,1,0.8004971219141807
21,1,0.8707946798845223
21,1,0.76145857755792
21,1,0.8270674336896788
21,1,0.8678744268581544
21,1,0.7856272468923561
21,1,0.8242098640651179
21,1,0.8029373270692503
21,1,0.815702600114614
21,1,0.7833840106881229
21,1,0.849715513151089
21,1,0.7988178633592894
21,1,0.8186806195073237
21,1,0.7775119250833515
21,1,0.7723817884396526
21,1,0.8371600224853804
21,1,0.7733070899796841
21,1,0.8039506503889271
21,1,0.805204777995999
21,1,0.7926624564431769
21,1,0.7447172179854811
21,1,0.8245947353124862
21,1,0.8410774897365327
21,1,0.8492042099022177
21,1,0.7970019024399022
21,1,0.8137829390433474
21,1,0.8285787448076416
21,1,0.8262281755493346
21,1,0.809193512740945
21,1,0.8026676439870951
21,1,0.8300796021953115
21,1,0.8660197050427959
21,1,0.7925406408261971
21,1,0.7726200477421307
21,1,0.8094278800650504
21,1,0.7807527609837946
21,1,0.7656624350112491
21,1,0.7155885616261554
21,1,0.805204777995999
21,1,0.7725687218778982
21,1,0.7160877852661319
21,1,0.763208002643305
21,1,0.8320329289187587
21,1,0.7347659065778851
21,1,0.826368089091287
21,1,0.7896994729220955
21,1,0.748117181688399
21,1,0.8162843402261951
21,1,0.8055995077448045
21,1,0.7538616765504298
21,1,0.7808784295224084
21,1,0.8267108290651813
21,1,0.7639311964782808
21,1,0.7899123864730678
21,1,0.775184913002157
21,1,0.7416699538309202
21,1,0.8094901969893767
21,1,0.8261231184837537
21,1,0.7926624564431769
21,1,0.7725687218778982
21,1,0.7433105141400329
21,1,0.8681503494484347
21,1,0.7523898528389058
21,1,0.7894922567170177
21,1,0.8033202795640474
21,1,0.7374001532259901
21,1,0.6927215929193963
21,1,0.7045978984699135
21,1,0.7117421162299944
21,1,0.68681862046416
21,1,0.7004110469215111
21,1,0.7673070331548201
21,1,0.7699929433426044
21,1,0.7184440564392958
21,1,0.6987010444188133
21,1,0.7348566917352933
21,1,0.7539768126813946
21,1,0.8004971219141807
21,1,0.7447172179854811
21,1,0.7160877852661319
21,1,0.7433105141400329
21,1,0.8079386129495331
21,1,0.730880103221132
21,1,0.791885294091895
21,1,0.8873326708550774
21,1,0.7804171736413731
21,1,0.7599692611328785
21,1,0.7750798835759033
21,1,0.7849780738725678
21,1,0.7343865315768888
21,1,0.7929267547214816
21,1,0.8209815473763178
21,1,0.8013781377710075
21,1,0.7602600352801577
21,1,0.7605364989592334
21,1,0.7977930271276057
21,1,0.8516310413874738
21,1,0.8707946798845223
21,1,0.8245947353124862
21,1,0.763208002643305
21,1,0.8681503494484347
21,1,0.8079386129495331
21,1,0.773910483359925
21,1,0.8366290180762639
21,1,0.8094799414290063
21,1,0.7730611005953074
21,1,0.8083548120717506
21,1,0.8582193705011689
21,1,0.8084996782901486
21,1,0.7899637128944259
21,1,0.7863058502395277
21,1,0.8293560751798261
21,1,0.7675094507566106
21,1,0.7998151036611705
21,1,0.8026316276614262
21,1,0.8502761788118066
21,1,0.7249536099943678
21,1,0.76145857755792
21,1,0.8410774897365327
21,1,0.8320329289187587
21,1,0.7523898528389058
21,1,0.730880103221132
21,1,0.773910483359925
21,5,0.9121224801700489
21,5,0.9045502901760025
21,5,0.9146316967880898
21,5,0.9288356706361821
21,5,0.9204818446699118
21,5,0.9122809239083138
21,5,0.8631405940233864
21,5,0.9541231445431776
21,5,0.9129095361293085
21,5,0.9275534235212628
21,5,0.9274200627435177
21,5,0.8791769139026445
21,5,0.9330262671982256
21,5,0.917645576029261
21,5,0.9050379412319925
21,5,0.9170427989565796
21,5,0.9106081852607294
21,5,0.9268718077115882
21,5,0.9370745062394709
21,5,0.9293746912060259
21,5,0.9121224801700489
21,5,0.9238330767916146
21,5,0.9311216626531432
21,5,0.9119556013582267
21,5,0.9113384934460115
21,5,0.9086860444797353
21,5,0.8749131495028856
21,5,0.9164424759229164
21,5,0.9140218287825261
21,5,0.9338313305969225
21,5,0.9366978827512349
21,5,0.8834128859735517
21,5,0.9338616676341347
21,5,0.9184304846715096
21,5,0.9090195835140554
21,5,0.9249161068608512
21,5,0.9284215524027164
21,5,0.9205232059168109
21,5,0.9386333858747274
21,5,0.9377234336739569
21,5,0.9045502901760025
21,5,0.9238330767916146
21,5,0.8985036538051477
21,5,0.9193793913868933
21,5,0.9252991330669813
21,5,0.8760110254851163
21,5,0.8866180200380821
21,5,0.9114257448913948
21,5,0.9333204754215151
21,5,0.9058921038329606
21,5,0.9369292857753053
21,5,0.9134414186947204
21,5,0.9428471744838149
21,5,0.9242223676899601
21,5,0.8832092396972789
21,5,0.9134534373472386
21,5,0.8852206491407183
21,5,0.9162962974675161
21,5,0.9163551954362967
21,5,0.9212309435033911
21,5,0.9146316967880898
21,5,0.9311216626531432
21,5,0.8985036538051477
21,5,0.9071651377342177
21,5,0.9096292088299501
21,5,0.907483342994391
21,5,0.8555165400800868
21,5,0.9055462397614137
21,5,0.8920487828351781
21,5,0.9374533088265437
21,5,0.9146971906375762
21,5,0.8619287453116036
21,5,0.9114139456541817
21,5,0.9096939098270401
21,5,0.9290840483424839
21,5,0.9350408190231027
21,5,0.9081014039860583
21,5,0.9111942664294008
21,5,0.9441466188838155
21,5,0.9248158044417186
21,5,0.9288356706361821
21,5,0.9119556013582267
21,5,0.9193793913868933
21,5,0.9071651377342177
21,5,0.904197892563977
21,5,0.9031969297853081
21,5,0.867986718950808
21,5,0.9297272538577313
21,5,0.9051196046288422
21,5,0.9225502051726739
21,5,0.9217293140832927
21,5,0.8673352330531703
21,5,0.9360732445673371
21,5,0.9101581302587192
21,5,0.9036014176030339
21,5,0.9142915487582588
21,5,0.9087146873195185
21,5,0.9257410321314659
21,5,0.9224041835920422
21,5,0.9154375374684601
21,5,0.9204818446699118
21,5,0.9113384934460115
21,5,0.9252991330669813
21,5,0.9096292088299501
21,5,0.904197892563977
21,5,0.8888379405977019
21,5,0.8942853207940019
21,5,0.9192706794250272
21,5,0.9340182343027459
21,5,0.9122665775292922
21,5,0.9310391585628621
21,5,0.8967630577167554
21,5,0.9274820679932472
21,5,0.9427538025558323
21,5,0.887626280180503
21,5,0.9253202089288358
21,5,0.8785847856557681
21,5,0.9056116391146253
21,5,0.9177345834428728
21,5,0.9356034591000801
21,5,0.9122809239083138
21,5,0.9086860444797353
21,5,0.8760110254851163
21,5,0.907483342994391
21,5,0.9031969297853081
21,5,0.8888379405977019
21,5,0.8867164589624617
21,5,0.8995222053575455
21,5,0.889059171298402
21,5,0.9121123371393403
21,5,0.887126666162725
21,5,0.8565901941659032
21,5,0.9039158667958569
21,5,0.8859070267859929
21,5,0.9073638296099538
21,5,0.902197121712621
21,5,0.9077728068298967
21,5,0.919540553126583
21,5,0.9006291612509909
21,5,0.8971938292546917
21,5,0.8631405940233864
21,5,0.8749131495028856
21,5,0.8866180200380821
21,5,0.8555165400800868
21,5,0.867986718950808
21,5,0.8942853207940019
21,5,0.8867164589624617
21,5,0.86262153220393
21,5,0.9131477088054013
21,5,0.8633308737919776
21,5,0.8873461279083489
21,5,0.8788175808480428
21,5,0.8823113538001446
21,5,0.8844272985923368
21,5,0.8731284877762912
21,5,0.8786384116664794
21,5,0.8617481937059507
21,5,0.8923415227432641
21,5,0.8662020454485438
21,5,0.8859321304600838
21,5,0.9541231445431776
21,5,0.9164424759229164
21,5,0.9114257448913948
21,5,0.9055462397614137
21,5,0.9297272538577313
21,5,0.9192706794250272
21,5,0.8995222053575455
21,5,0.86262153220393
21,5,0.9036470447267132
21,5,0.928950217199667
21,5,0.941886272872391
21,5,0.8705293796894032
21,5,0.9319128947004668
21,5,0.9178941639432249
21,5,0.904449176266347
21,5,0.9181799713560095
21,5,0.9104668338277219
21,5,0.9340326966578945
21,5,0.922612844129517
21,5,0.9299189639375282
21,5,0.9129095361293085
21,5,0.9140218287825261
21,5,0.9333204754215151
21,5,0.8920487828351781
21,5,0.9051196046288422
21,5,0.9340182343027459
21,5,0.889059171298402
21,5,0.9131477088054013
21,5,0.9036470447267132
21,5,0.8954675508842912
21,5,0.9304993816044878
21,5,0.9219452178638001
21,5,0.9268533147820287
21,5,0.9255185570439753
21,5,0.8812927926391828
21,5,0.9005398968266156
21,5,0.88095397856352
21,5,0.9004127955859125
21,5,0.9046922642642635
21,5,0.928265617788229
21,5,0.9275534235212628
21,5,0.9338313305969225
21,5,0.9058921038329606
21,5,0.9374533088265437
21,5,0.9225502051726739
21,5,0.9122665775292922
21,5,0.9121123371393403
21,5,0.8633308737919776
21,5,0.928950217199667
21,5,0.8954675508842912
21,5,0.9120219685242201
21,5,0.8698419136879685
21,5,0.9312684782702806
21,5,0.8997989021537599
21,5,0.9328282396600872
21,5,0.947860982582414
21,5,0.901289991544367
21,5,0.9228394387768315
21,5,0.9426581353304834
21,5,0.9230268095692264
21,5,0.9274200627435177
21,5,0.9366978827512349
21,5,0.9369292857753053
21,5,0.9146971906375762
21,5,0.9217293140832927
21,5,0.9310391585628621
21,5,0.887126666162725
21,5,0.8873461279083489
21,5,0.941886272872391
21,5,0.9304993816044878
21,5,0.9120219685242201
21,5,0.914458093307411
21,5,0.9499211943599662
21,5,0.9440426460014898
21,5,0.8898875282644969
21,5,0.9191503100753818
21,5,0.9025787524182456
21,5,0.9236890298637124
21,5,0.9323693003390682
21,5,0.9462371834214621
21,5,0.8791769139026445
21,5,0.8834128859735517
21,5,0.9134414186947204
21,5,0.8619287453116036
21,5,0.8673352330531703
21,5,0.8967630577167554
21,5,0.8565901941659032
21,5,0.8788175808480428
21,5,0.8705293796894032
21,5,0.9219452178638001
21,5,0.8698419136879685
21,5,0.914458093307411
21,5,0.9122512453137799
21,5,0.9015584039270427
21,5,0.860765659749143
21,5,0.874214142499087
21,5,0.8513874907892766
21,5,0.8724392202061635
21,5,0.8743814436615295
21,5,0.8998543035026854
21,5,0.9330262671982256
21,5,0.9338616676341347
21,5,0.9428471744838149
21,5,0.9114139456541817
21,5,0.9360732445673371
21,5,0.9274820679932472
21,5,0.9039158667958569
21,5,0.8823113538001446
21,5,0.9319128947004668
21,5,0.9268533147820287
21,5,0.9312684782702806
21,5,0.9499211943599662
21,5,0.9122512453137799
21,5,0.9307156286310109
21,5,0.9091821050602985
21,5,0.9294046815766015
21,5,0.907790699069547
21,5,0.9251027056088852
21,5,0.9317209025329556
21,5,0.9418630869067833
21,5,0.917645576029261
21,5,0.9184304846715096
21,5,0.9242223676899601
21,5,0.9096939098270401
21,5,0.9101581302587192
21,5,0.9427538025558323
21,5,0.8859070267859929
21,5,0.8844272985923368
21,5,0.9178941639432249
21,5,0.9255185570439753
21,5,0.8997989021537599
21,5,0.9440426460014898
21,5,0.9015584039270427
21,5,0.9307156286310109
21,5,0.8796293386313587
21,5,0.904805025574923
21,5,0.891597454821932
21,5,0.9060847056375615
21,5,0.9140049825786288
21,5,0.9333580204753297
21,5,0.9050379412319925
21,5,0.9090195835140554
21,5,0.8832092396972789
21,5,0.9290840483424839
21,5,0.9036014176030339
21,5,0.887626280180503
21,5,0.9073638296099538
21,5,0.8731284877762912
21,5,0.904449176266347
21,5,0.8812927926391828
21,5,0.9328282396600872
21,5,0.8898875282644969
21,5,0.860765659749143
21,5,0.9091821050602985
21,5,0.8796293386313587
21,5,0.9205184709281443
21,5,0.9005329714311969
21,5,0.9195801565555434
21,5,0.9301021800766642
21,5,0.8983499470185001
21,5,0.9170427989565796
21,5,0.9249161068608512
21,5,0.9134534373472386
21,5,0.9350408190231027
21,5,0.9142915487582588
21,5,0.9253202089288358
21,5,0.902197121712621
21,5,0.8786384116664794
21,5,0.9181799713560095
21,5,0.9005398968266156
21,5,0.947860982582414
21,5,0.9191503100753818
21,5,0.874214142499087
21,5,0.9294046815766015
21,5,0.904805025574923
21,5,0.9205184709281443
21,5,0.8863645971535072
21,5,0.9330306959734017
21,5,0.9365265893354917
21,5,0.9307154054078477
21,5,0.9106081852607294
21,5,0.9284215524027164
21,5,0.8852206491407183
21,5,0.9081014039860583
21,5,0.9087146873195185
21,5,0.8785847856557681
21,5,0.9077728068298967
21,5,0.8617481937059507
21,5,0.9104668338277219
21,5,0.88095397856352
21,5,0.901289991544367
21,5,0.9025787524182456
21,5,0.8513874907892766
21,5,0.907790699069547
21,5,0.891597454821932
21,5,0.9005329714311969
21,5,0.8863645971535072
21,5,0.9143112638784135
21,5,0.9087654391337805
21,5,0.8884279220002818
21,5,0.9268718077115882
21,5,0.9205232059168109
21,5,0.9162962974675161
21,5,0.9111942664294008
21,5,0.9257410321314659
21,5,0.9056116391146253
21,5,0.919540553126583
21,5,0.8923415227432641
21,5,0.9340326966578945
21,5,0.9004127955859125
21,5,0.9228394387768315
21,5,0.9236890298637124
21,5,0.8724392202061635
21,5,0.9251027056088852
21,5,0.9060847056375615
21,5,0.9195801565555434
21,5,0.9330306959734017
21,5,0.9143112638784135
21,5,0.9231443082684991
21,5,0.92070917678464
21,5,0.9370745062394709
21,5,0.9386333858747274
21,5,0.9163551954362967
21,5,0.9441466188838155
21,5,0.9224041835920422
21,5,0.9177345834428728
21,5,0.9006291612509909
21,5,0.8662020454485438
21,5,0.922612844129517
21,5,0.9046922642642635
21,5,0.9426581353304834
21,5,0.9323693003390682
21,5,0.8743814436615295
21,5,0.9317209025329556
21,5,0.9140049825786288
21,5,0.9301021800766642
21,5,0.9365265893354917
21,5,0.9087654391337805
21,5,0.9231443082684991
21,5,0.9283718625473449
21,5,0.9293746912060259
21,5,0.9377234336739569
21,5,0.9212309435033911
21,5,0.9248158044417186
21,5,0.9154375374684601
21,5,0.9356034591000801
21,5,0.8971938292546917
21,5,0.8859321304600838
21,5,0.9299189639375282
21,5,0.928265617788229
21,5,0.9230268095692264
21,5,0.9462371834214621
21,5,0.8998543035026854
21,5,0.9418630869067833
21,5,0.9333580204753297
21,5,0.8983499470185001
21,5,0.9307154054078477
21,5,0.8884279220002818
21,5,0.92070917678464
21,5,0.9283718625473449
21,10,0.9172147204805025
21,10,0.9241611661327096
21,10,0.9249213909729669
21,10,0.9271216122869282
21,10,0.9455808894395069
21,10,0.923465981856476
21,10,0.93714126548357
21,10,0.9525800364369518
21,10,0.9253707878752714
21,10,0.9443198066121866
21,10,0.8967204988268018
21,10,0.9354355232958932
21,10,0.932934241357203
21,10,0.9341175411478363
21,10,0.9335411905401876
21,10,0.9287711287013058
21,10,0.9233181006317378
21,10,0.9295272068685817
21,10,0.9135723001178385
21,10,0.9276015650796599
21,10,0.9172147204805025
21,10,0.8851507660016785
21,10,0.8884385524238073
21,10,0.9257898227659475
21,10,0.9203918242244802
21,10,0.9217157560092314
21,10,0.9251011994431908
21,10,0.9071184351093298
21,10,0.9101811980578522
21,10,0.9285280813547521
21,10,0.9155755455201319
21,10,0.8970157887586214
21,10,0.9037153987895913
21,10,0.9413810279904691
21,10,0.9201153864384737
21,10,0.9372831937575664
21,10,0.9306567699451789
21,10,0.9273626811540342
21,10,0.8828484662079951
21,10,0.9023136991642219
21,10,0.9241611661327096
21,10,0.8851507660016785
21,10,0.937218359736659
21,10,0.8958070820212076
21,10,0.9237118952500302
21,10,0.9064105111292418
21,10,0.9201820292126696
21,10,0.9366462190106074
21,10,0.9051146069571095
21,10,0.9162940593763332
21,10,0.8833395765569203
21,10,0.9361095079974263
21,10,0.9589493156588196
21,10,0.8995018662898678
21,10,0.9215742308846853
21,10,0.9024644199386177
21,10,0.8951373046838194
21,10,0.9169447139385489
21,10,0.9351464972644551
21,10,0.9102516873527474
21,10,0.9249213909729669
21,10,0.8884385524238073
21,10,0.937218359736659
21,10,0.8997686668644838
21,10,0.9079462775609984
21,10,0.901892007624398
21,10,0.9143623059987642
21,10,0.9298793015119354
21,10,0.8985811686833693
21,10,0.9087233994919003
21,10,0.8703747077691609
21,10,0.9187115647020146
21,10,0.9467684322237505
21,10,0.8918230504530229
21,10,0.9204834155345708
21,10,0.8986927237797117
21,10,0.8869411483748865
21,10,0.9110540513944458
21,10,0.931928955999021
21,10,0.9285281836983644
21,10,0.9271216122869282
21,10,0.9257898227659475
21,10,0.8958070820212076
21,10,0.8997686668644838
21,10,0.9409099637024637
21,10,0.9354681519173281
21,10,0.9372736726850895
21,10,0.9176004945802834
21,10,0.9157253887531663
21,10,0.9286142240839539
21,10,0.9099739995440805
21,10,0.9288252728790601
21,10,0.9131006391912566
21,10,0.9229722409216141
21,10,0.9411885497463198
21,10,0.9493248761093379
21,10,0.9332325689240714
21,10,0.932895477706788
21,10,0.8840886252572137
21,10,0.9326394515151384
21,10,0.9455808894395069
21,10,0.9203918242244802
21,10,0.9237118952500302
21,10,0.9079462775609984
21,10,0.9409099637024637
21,10,0.9423962173195325
21,10,0.9499870320482374
21,10,0.948386751835454
21,10,0.9295821641949026
21,10,0.9451250925639353
21,10,0.9309258110293072
21,10,0.9498077861290555
21,10,0.9375074484096637
21,10,0.9354227393230041
21,10,0.942436292041358
21,10,0.9384092820368399
21,10,0.9328998131721349
21,10,0.947558460247771
21,10,0.9054079528550216
21,10,0.9277554970220331
21,10,0.923465981856476
21,10,0.9217157560092314
21,10,0.9064105111292418
21,10,0.901892007624398
21,10,0.9354681519173281
21,10,0.9423962173195325
21,10,0.9322126110135169
21,10,0.9414302992956005
21,10,0.9409415785305653
21,10,0.9261377902874414
21,10,0.9276697959822325
21,10,0.9520761940025827
21,10,0.9249945656569868
21,10,0.9350408968366624
21,10,0.9350054721938554
21,10,0.9471009994782347
21,10,0.9337383809537534
21,10,0.92129613796678
21,10,0.8980725407461585
21,10,0.9226788621657886
21,10,0.93714126548357
21,10,0.9251011994431908
21,10,0.9201820292126696
21,10,0.9143623059987642
21,10,0.9372736726850895
21,10,0.9499870320482374
21,10,0.9322126110135169
21,10,0.9352554914881379
